LAT,LONGITUDE,AREA,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM_PRED,MATTVEG,NEWCOUNTRYID,PREC_NEW
36,5,7443.628,32.4785,32.4785,32.4785,32.4785,215260.1,1140877,32478.5,686062.2,825.7151,23,12,891.1
49,19,4682.844,508.718,202.7123,29.1806,29.1806,312712.7,202712.3,508718,29180.6,677.9899,8,616,1095.6
29,105,10809.99,909.6896,59.6727,59.4139,59.4139,889906.2,59672.7,909689.6,59413.9,361.5012,5,156,1102.5
41,-112,9317.154,887.9293,749.2222,749.2222,43.4909,43490.9,749222.2,887929.3,754683.9,2016.629,19,840,490.7
38,-82,9729.613,343.0229,343.0229,30.1208,30.1208,329874.9,560075.7,343022.9,30120.8,320.1705,11,840,1156.5
27,111,11015.46,542.4771,276.9816,115.5728,115.5728,516537.2,276981.6,542477.1,115572.8,356.5054,5,156,1445
36,129,4266.348,19.3495,19.3495,19.3495,19.3495,609974.9,966422.5,19349.49,544573.2,339.831,0,410,1130.5
30,-90,8733.153,37.7535,37.7535,37.7535,37.7535,374790.9,70109,37753.53,83965.2,39.15404,10,840,1656.5
37,-94,9861.473,832.8475,291.7673,160.8453,160.8453,612094.5,291767.3,832847.5,160845.3,335.8577,11,840,1192.9
29,75,10799.18,860.081,860.081,406.7635,406.7635,957931.2,2574857,860081,406763.5,213.4062,19,356,439.6
36,52,6874.116,723.6247,723.6247,684.4405,194.9275,194927.5,766933.4,723624.7,684440.5,567.462,13,364,916.7
26,-99,8777.237,90.404,90.404,90.404,90.404,673881.8,813366.1,90403.97,499811.5,79.90576,24,840,590.9
43,-79,3176.559,416.1412,10.1327,10.1327,7.9322,7932.2,10132.7,416141.2,16128.8,111.0628,0,840,909.7
27,78,11015.46,830.6011,830.6011,573.3619,573.3619,768436.6,2209571,830601.1,573361.9,169.2693,9,356,784.9
15,120,11826.47,64.8398,64.8398,64.8398,64.8398,138833.6,1116584,64839.8,1019859,206.9699,1,608,2438.5
19,75,11701.39,277.1794,277.1794,277.1794,277.1794,894830.6,2261324,277179.4,994266.3,518.2129,12,356,736.6
33,126,1879,14.774,14.774,14.774,14.774,608206.1,634762,14774.25,539388,0,,410,1445.7
38,-2,9730.587,87.0536,87.0536,87.0536,87.0536,485098.7,423404.8,87053.6,298200.7,633.2776,13,724,410
48,44,8262.592,411.5899,360.8034,3.7218,2.1408,2140.8,360803.4,411589.9,3721.8,60.98116,25,643,531.5
10,-69,10473.26,39.7411,39.7411,39.7411,39.7411,738612.1,664074.3,39741.14,283962.1,405.4695,2,862,1243.6
47,16,5583.098,289.7302,75.8119,63.443,63.443,112874.7,75811.9,289730.2,63443,292.4099,10,40,815.8
32,115,10477.69,384.7714,206.3231,42.3656,42.3656,190088.9,206323.1,384771.4,42365.6,39.15153,10,156,978.2
48,13,3966.044,276.7222,55.8952,27.2353,27.2353,320591.2,55895.2,276722.2,27235.3,542.4258,10,40,1160.4
10,77,12192.38,162.4915,162.4915,162.4915,162.4915,1514300,2220069,162491.5,1919932,575.5894,9,356,1307.7
40,32,9458.357,116.49,116.49,116.49,116.49,160834,535234.3,116490,522144,1250.339,11,792,737.4
33,-88,10360.67,313.869,274.5568,19.6729,19.6729,589009.3,274556.8,313869,19672.9,133.1491,10,840,1453.1
42,-82,4275.597,534.8608,176.8683,76.3648,1.6964,1696.4,176868.3,534860.8,76364.8,196.5275,11,124,931.5
46,8,6449.811,239.5153,129.857,129.857,129.857,662228.6,129857,239515.3,132841.7,1681.027,28,756,1673.1
29,-95,4612.622,17.9135,17.9135,17.9135,17.9135,174085.1,312438.5,17913.51,20532.2,7.646017,27,840,1391.3
9,78,10527.71,54.2233,54.2233,54.2233,54.2233,1580295,2163196,54223.27,1944897,53.27887,2,356,936.9
45,1,8730.289,169.0309,169.0309,148.1294,148.1294,1143203,173474.3,169030.9,148129.4,389.9229,11,250,1178.8
40,16,8323.354,38.5915,38.5915,38.5915,38.5915,688387.1,592247,38591.5,519671.6,369.6009,10,380,787.1
47,2,8420.963,264.6546,101.0989,18.2697,18.2697,989290.3,101098.9,264654.6,18269.7,164.422,11,250,721.6
55,10,3161.598,6.2939,6.2939,6.2939,6.2939,351324,256906.4,6293.9,205789,33.32072,0,208,751.1
32,117,10477.69,199.8283,138.2923,20.8643,20.8643,87054.5,138292.3,199828.3,20864.3,49.9808,10,156,907.7
-23,-45,11226.88,49.5344,49.5344,49.5344,49.5344,144369.9,939829.2,49534.37,456601.9,928.5518,9,76,1803.6
30,-94,10701.32,62.0392,62.0392,41.8879,41.8879,74088.5,198388.7,62039.16,41887.9,32.51911,10,840,1571.9
-22,-48,11470.4,284.1577,284.1577,284.1577,128.6438,128643.8,695842.9,284157.7,399244,672.1676,9,76,1450.2
19,74,11701.39,166.663,166.663,166.663,166.663,1000657,2372876,166663,903280.2,604.8467,12,356,787.2
40,-97,9457.411,1188.447,415.3453,55.8293,55.8293,530511.4,415345.3,1188447,55829.3,391.9132,26,840,857.7
-32,-65,10477.69,575.8549,368.058,347.6784,160.7424,160742.4,368058,575854.9,347678.4,972.5543,21,32,703.5
39,9,5124.195,28.4356,28.4356,28.4356,28.4356,610942.5,899500.1,28435.6,587311.9,402.0302,6,380,857.4
9,-85,4585.241,26.6221,26.6221,26.6221,26.6221,154473.5,2045275,26622.05,885299.5,589.9694,0,188,2973.1
48,38,8262.592,139.8156,139.8156,29.2852,29.2852,257206.7,747055.5,139815.6,29285.2,181.9429,28,804,740.5
4,6,8317.058,26.0869,26.0869,26.0869,26.0869,604425.6,1341363,26086.9,37639.1,13.40176,1,566,3270.5
45,-1,8398.538,22.6813,22.6813,22.6813,22.6813,1081660,68781.7,22681.3,67950.9,46.93633,10,250,858.5
-2,-49,9562.838,2.5572,2.5572,2.5572,2.5572,1003793,122207.4,2557.22,161245.1,19.22,1,76,3006.7
48,15,7601.584,330.3743,15.8386,6.9081,6.9081,230981,15838.6,330374.3,6908.1,460.1462,10,40,819.5
55,61,7088.785,1771.376,1361.2,205.8899,205.8899,361742.3,1361200,1771376,205889.9,204.4749,23,643,595.3
35,119,6626.967,23.853,23.853,23.853,23.853,451263.9,368949,23852.99,129351.6,104.0389,10,156,772
20,74,11627.99,174.8359,174.8359,174.8359,174.8359,970794.5,2381413,174835.9,835446,520.3538,9,356,765.2
16,81,8543.833,29.8221,29.8221,29.8221,29.8221,630271.7,1575023,29822.1,1039446,17.9835,9,356,1120.4
9,77,12227.31,116.1279,116.1279,116.1279,116.1279,1631281,2274878,116127.9,2021229,437.0371,2,356,1267.6
43,-76,9029.444,271.6958,39.6646,39.6646,39.6646,52989.6,39664.6,271695.8,49764.3,334.0922,10,840,1481.1
32,-95,10476.65,284.9908,284.9908,96.3756,68.1691,68169.1,305015.6,284990.8,96375.6,102.5349,10,840,1247.5
38,26,2734.295,7.4945,7.4945,7.4945,7.4945,394574,581735.8,7494.48,565863.1,192.6996,0,792,730.8
52,12,7605.392,171.384,171.384,13.583,13.583,597343.5,257927.3,171384,13583,52.81924,11,276,669.1
-33,151,10008.41,53.7183,53.7183,53.7183,53.7183,766123.7,6952424,53718.32,284274.6,237.5532,23,36,923.8
37,128,9507.411,51.3341,51.3341,51.3341,51.3341,698237.1,962518.3,51334.07,421456.9,603.0776,11,410,1282.6
40,15,8928.689,47.1795,47.1795,47.1795,47.1795,701455.1,626907.8,47179.5,534942.7,668.0786,10,380,1094.5
38,-83,9729.613,425.1177,425.1177,9.4811,9.4811,320617.6,555858.4,425117.7,9481.1,242.7249,11,840,1106.8
46,-1,8576.876,51.2849,51.2849,51.2849,51.2849,978519.5,178981.3,51284.9,90090.6,103.5075,11,250,873
30,73,10092.36,886.0514,886.0514,197.2262,197.2262,828622.8,2366149,886051.4,197226.2,170.0152,19,586,286.9
17,74,11837.18,148.9363,148.9363,148.9363,148.9363,1097529,2373329,148936.3,1063509,677.351,12,356,1911.2
38,-90,9730.587,874.6263,43.7754,43.7754,43.7754,386958.8,43775.4,874626.3,57391.6,148.9167,11,840,1114.5
24,87,11287.4,242.5001,242.5001,52.6419,52.6419,490140.9,1260137,242500.1,52641.9,113.6675,9,356,1444.2
35,50,10127.63,560.9859,560.9859,479.702,141.6189,141618.9,589968.4,560985.9,479702,1333.854,17,364,326.9
41,15,8451.504,35.0233,35.0233,35.0233,35.0233,600347.8,537973.4,35023.3,434112,276.8452,10,380,763.6
32,51,10477.69,287.5167,287.5167,287.5167,200.8873,200887.3,373838.1,287516.7,386336.9,1843.258,23,364,188.9
34,-80,10238.55,103.4511,103.4511,18.2778,18.2778,798004.5,848327.4,103451.1,18277.8,47.69893,10,840,1282.8
-8,107,6864.566,36.4295,36.4295,36.4295,36.4295,1894426,2385249,36429.47,2452356,862.4161,1,360,3208.7
37,13,6903.722,35.6799,35.6799,35.6799,35.6799,531732.6,991142,35679.9,822681.3,434.437,13,380,812.6
36,-88,9990.448,644.8149,128.2371,9.594,9.594,568734.7,128237.1,644814.9,9594,179.8325,11,840,1329.5
41,-92,9318.086,1185.865,52.6994,36.631,36.631,298631.4,52699.4,1185865,36631,222.2252,11,840,1005.5
48,18,8179.966,466.8913,66.5392,66.5392,66.5392,163986.3,66539.2,466891.3,79224.7,368.2823,10,703,809.8
40,-89,9458.357,931.7573,182.1662,77.6104,77.6104,153374.3,182166.2,931757.3,77610.4,222.4004,23,840,1051.2
29,104,10809.99,948.9011,87.9774,45.5175,45.5175,847809.8,87977.4,948901.1,45517.5,406.85,5,156,1242.2
30,115,10702.39,431.3356,25.7603,25.7603,25.7603,65637.8,25760.3,431335.6,44196.1,185.4928,10,156,1384.2
25,119,4337.369,4.3692,4.3692,4.3692,4.3692,557505,547346.8,4369.18,60385.4,150.2415,5,156,1302
30,-85,10377.04,51.9432,51.9432,37.5525,37.5525,505755.2,443882.1,51943.24,37552.5,46.70194,10,840,1475.6
29,113,10809.99,647.4895,16.4637,16.4637,16.4637,241774.4,16463.7,647489.5,31229,113.6936,10,156,1482.4
31,48,10591.61,118.2191,117.137,102.7625,102.7625,120294.7,117137,118219,102762.5,25.78819,23,364,248.2
28,-16,534.8035,9.0464,9.0464,9.0464,9.0464,1699595,1333528,9046.4,1262250,511.4789,0,724,410.3
11,75,4739.833,24.9585,24.9585,24.9585,24.9585,1493970,2367751,24958.49,1738805,230.8962,0,356,3200.5
32,-85,10475.6,266.8132,266.8132,43.2463,43.2463,680144.2,549278.4,266813.2,43246.3,170.768,10,840,1332.8
40,-79,9458.357,205.7566,205.7566,119.1924,119.1924,219517.9,309757.7,205756.6,119192.4,502.6064,11,840,1178.3
54,25,4227.159,264.9162,264.9162,10.0217,10.0217,393154.9,858449.9,264916.2,10021.7,175.2631,10,440,747.9
22,90,8533.978,14.9576,14.9576,14.9576,14.9576,697353.9,880850.5,14957.55,110625.8,6.096845,1,50,2623.6
24,109,11298.7,312.4432,68.3525,12.5247,12.5247,890550.6,68352.5,312443.2,12524.7,215.4511,2,156,1729.6
12,77,12110.45,260.4199,260.4199,260.4199,260.4199,1289566,2130357,260419.9,1730445,723.9427,9,356,918.7
32,-96,10476.65,308.5263,308.5263,184.4944,140.4669,140466.9,388508.8,308526.3,184494.4,140.5563,10,840,1152.8
24,89,11298.7,147.0526,147.0526,26.5102,26.5102,491635.6,1115394,147052.6,26510.2,15.15102,2,50,1777.4
60,76,6186.04,1943.06,1943.06,616.1716,614.7151,614715.1,2396600,1943060,616171.6,62,8,643,642.9
36,-84,9990.448,498.7022,459.4547,64.7627,64.7627,549024.4,459454.7,498702.2,64762.7,451.5847,11,840,1306.8
33,-81,10359.64,87.062,87.062,87.062,87.062,699174.4,812467.1,87062.03,93408.9,43.16542,10,840,1276.3
30,72,10702.39,813.6167,813.6167,103.7832,103.7832,735291.4,2273799,813616.7,103783.2,149.2693,30,586,224
19,-98,11701.39,112.5347,112.5347,112.5347,112.5347,415701.5,1351876,112534.7,1153996,2261.447,14,484,1529.3
-23,-43,10816.98,51.4667,51.4667,51.4667,51.4667,303597.2,1131296,51466.67,529050.3,426.0633,9,76,1564.8
39,16,7513.567,24.5761,24.5761,24.5761,24.5761,793212.3,697341.5,24576.1,640048.9,659.1141,6,380,1268.6
37,35,9862.459,76.3794,76.3794,76.3794,76.3794,160105.9,943655.3,76379.39,737174.3,828.7529,13,792,685.8
30,106,10702.39,988.6437,95.7068,57.0546,57.0546,847977.5,95706.8,988643.7,57054.6,372.1276,5,156,1092.4
33,-83,10358.6,183.6794,183.6794,183.6794,183.6794,716079.1,660914.7,183679.4,250427.5,134.3142,10,840,1253.8
42,-83,5046.305,575.6756,242.948,21.7828,0.6909,690.9,242948,575675.6,21782.8,187.3643,11,124,818.7
47,12,2896.811,231.1434,150.4098,104.8476,104.8476,374503.2,150409.8,231143.4,104847.6,1270.62,10,276,1573
36,-79,9990.448,138.4374,138.4374,135.1187,135.1187,613741.6,649476.9,138437.4,135118.7,123.699,10,840,1199.4
18,-71,8133.854,27.6004,27.6004,27.6004,27.6004,1366428,1353863,27600.37,962043.2,645.8958,2,214,1361.2
61,73,5999.616,1746.988,1746.988,693.1245,693.1245,757860.3,2318567,1746988,693124.5,57,22,643,684.4
-3,-81,6088.371,28.7721,28.7721,28.7721,28.7721,1571920,837074.3,28772.09,378731.6,71.30173,12,218,546.2
47,11,4227.323,201.9535,201.9535,162.1797,162.1797,433894.5,242628.4,201953.5,162179.7,1241.125,8,40,1325.6
48,-124,2982.796,11.5603,11.5603,11.5603,11.5603,296014.2,259770.9,11560.33,72134.4,323.5152,0,124,1001.8
48,-5,3114.997,4.6906,4.6906,4.6906,4.6906,695608.2,370307.9,4690.6,230569.4,75.08517,11,250,846.7
30,119,10702.39,70.8407,70.8407,65.6712,65.6712,75289.7,133231.6,70840.7,65671.2,220.7164,10,156,1410.3
31,104,10591.61,1150.595,295.5032,217.0161,217.0161,650148.1,295503.2,1150595,217016.1,818.345,5,156,954.7
34,109,10240.6,829.3456,373.2897,275.9865,275.9865,774250.2,373289.7,829345.6,275986.5,690.9238,10,156,668
35,-120,10117.51,104.1283,104.1283,104.1283,104.1283,372437.2,1142783,104128.3,285810.6,247.186,21,840,179.8
32,129,922.037,0.8876,0.8876,0.8876,0.8876,609951.9,919545.7,887.59,798156.5,128.1122,0,392,2072.3
40,-5,9458.357,321.2992,321.2992,295.2372,295.2372,814995.5,373708.9,321299.2,295237.2,923.4643,13,724,601
47,7,2509.447,384.9415,27.4585,17.5832,17.5832,755544.9,27458.5,384941.5,17583.2,540.6809,10,250,1286.8
-22,-42,11367.17,45.9661,45.9661,45.9661,45.9661,366279.3,1251756,45966.09,510769.5,148.9934,9,76,1215.7
10,105,11143.84,70.4808,12.4483,3.9486,3.9486,265034.7,12448.3,70480.78,3948.6,3.360031,9,704,1580.8
18,-99,11771.13,217.4662,217.4662,217.4662,217.4662,297606.6,1501139,217466.2,1288968,1432.644,12,484,962.1
46,6,4013.978,285.9421,167.5473,91.1397,91.1397,827524.1,167547.3,285942.1,91139.7,879.8151,10,250,1463
30,111,10702.39,789.3726,11.6938,6.4443,6.4443,428803.4,11693.8,789372.6,6444.3,246.2113,5,156,1176.9
36,-95,9991.447,724.2094,402.4232,104.1183,104.1183,500742.3,402423.2,724209.4,104118.3,335.9107,11,840,1256.3
-23,-47,11386.29,151.4919,151.4919,151.4919,120.106,120106,750133.8,151491.9,462855.6,972.8195,9,76,1553.7
51,-9,2417.454,13.4256,13.4256,13.4256,13.4256,327281.1,566212.5,13425.6,144102.4,91.08031,0,372,1261
40,122,8465.229,20.2929,20.2929,20.2929,20.2929,853475.7,925998.3,20292.85,156760.5,157.101,10,156,757.4
35,36,9803.864,53.129,53.129,53.129,53.129,147270.4,1174563,53128.98,599885.8,453.3486,17,760,702.9
37,-85,9861.473,601.6991,372.105,25.3725,25.3725,453955,372105,601699.1,25372.5,308.6484,11,840,1274.4
-34,-72,7393.711,24.7949,24.7949,24.7949,24.7949,799979.1,976274.3,24794.88,957888.2,356.3301,12,152,565.4
50,-5,4207.484,19.7869,19.7869,19.7869,19.7869,451253.9,299821.2,19786.9,191430.3,137.8034,11,826,1325.9
24,90,11298.7,103.6161,103.6161,68.8809,68.8809,480799.6,1050603,103616.1,68880.9,13.85138,2,50,2309.7
36,103,9991.447,1227.098,772.066,754.8889,240.6646,240664.6,772066,1227098,754888.9,2076.047,25,156,363.5
-2,36,12355.09,405.6761,405.6761,405.6761,216.462,216462,2433584,405676.1,550633.3,1474.948,23,404,816.8
57,65,6733.733,1736.368,1690.889,282.4341,282.4341,509063.5,1690889,1736368,282434.1,78.66077,10,643,499.8
12,78,12110.45,177.86,177.86,177.86,177.86,1233765,2013771,177860,1647375,508.6297,9,356,940.6
51,5,1748.962,71.6791,71.6791,31.7626,31.7626,859230.3,77470.3,71679.1,31762.6,22.64406,11,56,811.2
55,49,7088.785,1153.508,1012.27,90.467,8.319,8319,1012270,1153508,90467,93.22095,10,643,564.8
-16,-49,11899.49,919.7996,919.7996,358.7007,358.7007,439748.3,1096089,919799.6,358700.7,853.8626,23,76,1732.7
21,-103,11550.98,276.7105,276.7105,276.7105,134.4352,134435.2,1486973,276710.5,1188457,1902.04,28,484,736.1
11,76,12153.42,97.1006,97.1006,97.1006,97.1006,1459500,2287928,97100.56,1797954,823.8612,9,356,1903.9
32,112,10477.69,660.2179,205.9939,57.7656,57.7656,423184.1,205993.9,660217.9,57765.6,115.0757,10,156,855.8
26,106,11113.24,560.8306,270.4639,102.5105,102.5105,1011147,270463.9,560830.6,102510.5,1275.522,5,156,1233.6
20,73,11616.36,66.8605,66.8605,66.8605,66.8605,1078942,2491209,66860.5,744625.9,379.5403,9,356,1553.5
29,103,10809.99,997.135,141.5228,37.7833,37.7833,784227.5,141522.8,997135,37783.3,892.0068,2,156,1536.5
32,-87,10477.69,222.2586,222.2586,11.7047,11.7047,649581.1,376751.7,222258.6,11704.7,117.224,10,840,1414.6
10,79,8278.628,34.4694,34.4694,34.4694,34.4694,1416790,1998615,34469.36,1769180,23.63388,12,356,1255.4
36,-6,8053.106,37.4234,37.4234,37.4234,37.4234,595274.5,71270.6,37423.4,65451.3,323.9507,13,724,778
28,112,10914.36,617.4444,134.6019,18.5613,18.5613,373670.9,134601.9,617444.4,18561.3,78.80687,5,156,1483.1
26,80,11113.24,896.893,896.893,356.6905,356.6905,622968.3,1978839,896893,356690.5,123.8006,9,356,975
16,80,11851.89,73.9458,73.9458,73.9458,73.9458,688534.2,1687121,73945.75,1134283,50.54698,9,356,966.9
13,77,12063.54,308.4236,308.4236,308.4236,308.4236,1182689,2095850,308423.6,1618189,805.7007,12,356,736.7
40,109,9458.357,695.7531,695.7531,637.0769,637.0769,837768.6,1018968,695753.1,637076.9,1222.306,25,156,426.3
50,5,555.7055,114.8145,88.1802,8.031,8.031,905313.4,88180.2,114814.5,8031,239.6743,11,528,963.3
19,-97,8109.064,30.7753,30.7753,30.7753,30.7753,503259.8,1306192,30775.32,1141470,558.8124,12,484,1787.3
49,4,7696.716,198.8769,163.884,31.5737,31.5737,920804.9,163884,198876.9,31573.7,182.9192,11,250,879.9
43,142,9029.444,80.6031,80.6031,80.6031,80.6031,759810.6,744812,80603.1,716177,533.2539,8,392,1256.8
-29,153,6053.594,26.903,26.903,26.903,26.903,1088749,6873937,26903.03,716516.8,170.3835,3,36,1545.1
-36,149,9991.447,74.7016,74.7016,42.6798,42.6798,605824.4,6996166,74701.64,42679.8,754.6523,6,36,692.4
55,-2,2055.748,12.8085,12.8085,12.8085,12.8085,289249.1,437031.3,12808.5,140651.6,99.62867,0,826,873.4
37,120,6765.647,33.7279,33.7279,33.7279,33.7279,634752.2,559946.9,33727.86,139389.2,126.8196,10,156,563.4
45,6,7970.754,207.7578,207.7578,128.7138,128.7138,838054.8,252382.5,207757.8,128713.8,1701.414,10,250,1136.3
36,-7,2427.922,13.3375,13.3375,13.3375,13.3375,653457.9,23285.3,13337.5,23093.4,26.01277,0,724,641.3
-17,-50,11837.18,870.6339,870.6339,449.6374,449.6374,459703.3,950074.7,870633.9,449637.4,777.5035,9,76,1705.8
46,15,4991.742,140.5612,140.5612,31.2961,31.2961,140938,211586,140561.2,31296.1,453.9287,10,705,1154.1
39,-122,9594.912,153.8316,153.8316,98.3551,98.3551,117553.8,682509.5,153831.6,98355.1,476.2887,21,840,1010.3
4,-76,12339.85,191.8315,191.8315,74.6599,74.6599,1333885,932376.3,191831.5,74659.94,2001.076,1,170,1972.8
31,29,582.5388,7.734,7.734,7.734,7.734,739524.3,1478402,7734,68260.5,0.3387445,0,818,184
43,-1,9029.444,77.8009,77.8009,77.8009,77.8009,994276.6,151995.2,77800.9,110299.2,237.5828,11,250,1286.4
39,-9,9519.104,52.8874,52.8874,52.8874,52.8874,984974.6,322997.2,52887.4,170326.3,168.1887,13,620,948.5
51,17,7773.164,311.9809,311.9809,54.249,54.249,495169.7,350052.8,311980.9,54249,142.5983,10,616,687.2
32,131,7648.716,28.5618,28.5618,28.5618,28.5618,488478.9,1075307,28561.75,948092,499.7192,10,392,2587.9
37,-88,9858.515,755.5335,128.3411,38.6539,38.6539,457817.3,128341.1,755533.5,38653.9,134.9216,11,840,1246.5
47,5,8420.963,413.0765,161.9448,6.5316,6.5316,886730.9,161944.8,413076.5,6531.6,281.4403,10,250,977
53,7,4468.661,15.7843,15.7843,15.7843,15.7843,630463.8,60228.1,15784.3,60968.7,1.78921,11,276,966.6
40,-78,9457.411,152.6637,152.6637,152.6637,152.6637,261881.5,293760.2,152663.7,198808.2,312.2636,11,840,1118
39,33,9317.591,249.9932,249.9932,249.9932,40.488,40488,670763.3,249993.2,654889,1021.481,17,792,519.3
32,74,7334.385,1088.54,1088.54,250.8207,250.8207,952816,2434245,1088540,250820.7,284.3887,19,586,834.3
33,-82,10359.64,123.8031,123.8031,123.8031,123.8031,701678.4,735554.5,123803.1,175054.7,102.3322,10,840,1270.5
47,7,1608.404,379.4518,8.51,8.51,8.51,718793.7,8510,379451.8,17871.4,540.6809,10,276,1286.8
23,58,6114.439,36.1059,36.1059,36.1059,36.1059,442072.6,1236984,36105.91,974371.9,496.563,21,512,115.1
48,7,1660.781,415.6155,2.3292,2.3292,2.3292,721869.3,2329.2,415615.5,8721.6,309.4322,10,276,979.7
4,114,4442.345,31.0812,31.0812,31.0812,31.0812,1502326,1251932,31081.19,1316575,85.31237,1,96,3285.6
35,-84,10117.51,404.7383,404.7383,41.1265,41.1265,658976.7,485521.2,404738.3,41126.5,791.8116,11,840,1434.2
36,6,9461.9,56.7394,56.7394,56.7394,56.7394,213741.5,1194040,56739.4,756594,591.543,13,12,889
34,-86,10240.6,449.2121,377.1666,40.4245,40.4245,792249.7,377166.6,449212.1,40424.5,295.4589,10,840,1460.1
25,82,11207.67,667.8323,667.8323,171.0926,171.0926,440805,1745304,667832.3,171092.6,91.41335,9,356,1079.8
33,120,6257.846,25.1082,25.1082,25.1082,25.1082,207684.2,137364.8,25108.16,85579.8,0.9381303,28,156,1001.8
22,108,11470.4,65.3596,65.3596,40.0989,40.0989,1131651,188872.9,65359.64,40098.9,126.3872,2,156,1572
27,112,11015.46,508.4026,236.2001,43.1924,43.1924,435395.3,236200.1,508402.6,43192.4,143.0391,5,156,1732.2
42,14,2651.604,15.6705,15.6705,15.6705,15.6705,552275.3,535577.1,15670.5,342812.9,372.3439,0,380,955.2
33,129,2009.971,2.9191,2.9191,2.9191,2.9191,584362.3,926755.3,2919.08,814502.8,115.7627,0,392,2078.9
34,-81,10239.57,164.2937,164.2937,66.2729,66.2729,781578.1,766572.1,164293.7,66272.9,115.5783,10,840,1245
34,127,2959.532,1.17,1.17,1.17,1.17,742625,747900.3,1169.96,628765.5,132.9097,0,410,1445.7
38,15,2510.491,0.6804,0.6804,0.6804,0.6804,648373.3,851947.9,680.4,788476.1,512.9767,0,380,1015.7
2,102,11070.16,60.6833,60.6833,60.6833,60.6833,471752.1,1073653,60683.26,1081680,94.23841,1,458,2174.9
-3,-61,12349.64,887.0291,86.5797,35.5451,35.5451,973751,86579.72,887029.1,35545.14,67.34394,1,76,2214.8
26,83,11113.24,654.3168,654.3168,60.3599,60.3599,521885.3,1722294,654316.8,60359.9,78.25203,9,356,1225
3,-75,12324.94,301.1897,301.1897,63.3873,63.3873,1416667,790485.7,301189.7,63387.27,1709.267,1,170,2373.3
21,-102,11550.98,379.5299,379.5299,379.5299,185.9806,185980.6,1415491,379529.9,1126407,2171.875,28,484,580.4
49,3,8101.807,160.7751,104.5942,52.8187,52.8187,866994.4,104594.2,160775.1,52818.7,121.5849,11,250,778.8
49,14,8101.807,419.1271,121.9751,46.4059,46.4059,365972.5,121975.1,419127.1,46405.9,450.3705,10,203,737.5
50,20,7938.65,426.085,304.2812,32.5591,32.5591,421876.9,304281.2,426085,32559.1,243.0401,10,616,760.5
38,28,9730.587,113.9261,113.9261,113.9261,113.9261,246549.2,612896.9,113926.1,600579.5,637.8875,6,792,659.9
53,27,7435.375,433.6239,433.6239,63.7564,63.7564,324958.7,847591.5,433623.9,63756.4,190.7472,10,112,801.2
39,27,9595.871,45.9768,45.9768,45.9768,45.9768,362997.5,484247.1,45976.85,470790,386.273,13,792,736.1
40,141,5637.181,20.4888,20.4888,20.4888,20.4888,688750.8,984607,20488.77,840089.9,264.3224,10,392,1279.8
56,10,3241.866,7.5504,7.5504,7.5504,7.5504,244981.6,363088.3,7550.4,322614.6,29.71451,0,208,757.7
31,131,2880.919,23.1556,23.1556,23.1556,23.1556,559514.7,1068340,23155.61,927776.7,203.6465,0,392,2682.2
11,77,12153.42,214.2813,214.2813,214.2813,214.2813,1400273,2171824,214281.3,1822866,433.0232,9,356,1023.4
51,6,1461.355,79.782,21.4442,11.0036,11.0036,835756.5,21444.2,79782,11003.6,41.48149,11,528,870.6
37,49,5138.341,763.335,763.335,601.8524,309.0423,309042.3,776866.8,763335,601852.4,108.9881,13,364,1356.5
55,38,7088.785,690.5752,690.5752,4.454,4.454,159933.4,1211010,690575.2,4454,142.1024,10,643,742.3
40,111,9458.357,537.4485,537.4485,486.597,486.597,896202.7,1024121,537448.6,486597,1186.995,25,156,392.6
54,-7,5854.106,35.5168,35.5168,35.5168,5.3642,5364.2,532791.1,35516.8,173088.2,113.1103,11,826,1219.6
40,-85,9458.357,622.6565,463.128,152.1323,152.1323,155950.9,463128,622656.6,152132.3,278.9932,11,840,1049.7
40,-73,1392.27,4.3159,4.3159,4.3159,4.3159,321617.3,112178.8,4315.86,111518,21.14797,0,840,1242
46,-2,5454.893,29.0105,29.0105,29.0105,29.0105,936808.7,207944,29010.5,63010.5,42.26652,11,250,825.6
29,77,10809.99,943.2255,943.2255,595.5404,595.5404,769301.6,2404430,943225.5,595540.4,245.2534,12,356,945.3
51,1,1329.211,8.4569,8.4569,8.4569,8.4569,602058.5,54085.8,8456.9,54734.1,46.5895,0,826,656
-35,-57,8013.066,41.1686,41.1686,41.1686,41.1686,158488.4,150112.5,41168.62,181468.5,48.66785,25,858,1247.5
43,-72,9029.444,72.711,72.711,72.711,72.711,143524.4,161997.4,72711.03,135967.5,266.5885,10,840,1298.4
47,-3,5246.26,16.5133,16.5133,16.5133,16.5133,806266.5,293649,16513.3,72292.5,54.17957,11,250,789
55,13,4309.981,26.8953,26.8953,26.8953,26.8953,236044.8,411601.3,26895.3,244382.7,70.06703,11,752,661.8
32,-84,10476.65,221.7032,221.7032,130.0002,130.0002,638820.1,621573.1,221703.2,130000.2,115.656,10,840,1293.8
40,28,3821.176,16.2362,16.2362,16.2362,16.2362,339953.3,434911.6,16236.17,428875.8,182.7039,0,792,713
45,13,1798.44,10.2129,10.2129,10.2129,10.2129,313501.5,289855.1,10212.9,89170.6,202.7055,0,380,1333
